sentences,EF,INF,ADR,DI,Finding
"Она обладает хорошим успокаивающим и понижающим средством, которое для организма безвредно, хотя имеет некоторые побочные эффекты - сонливость, частичная потеря работоспособности и бодрости, туманное состояние.",0,0,1,0,0
very persistent dry skin spots especially on my legs.,0,0,1,0,0
I read about the shoulder pain in assorted sites on the web.,0,0,1,0,0
"my partner is currently taking this medication liptor, he also takes high blood pressure medication, my reason for initally looking for side effects of liptor was because of my partners decreased libido and to see if there is a connection between this and the medication, however i noticed a small number of people are suffering in this way, i cannot believe the amount of things that are causing such a big problem for so many people taking this drug, my partner is normally very muscular as works out twice a week and has done for years, but over the last 6mths or so seems to have lost a lot of muscle and replacedit with fat, especially around the midrif, he also suffers from regular dioreaha and muscle pain in back and just below shoulder blades, very often also suffers from headaches, doesnt sleep very well at night at all,also gets tired a lot , my partner isnt aware of this website but i will be definetly showing this to him and advising him to perhaps stop taking this medication for a few weeks to see what the difference is , so glad to have found this site.",0,0,1,0,0
I felt like a hypochondriac but I knew the bone deep aches were not my imagination.,0,0,1,1,0
All joints and muscles hurt.,0,0,1,0,0
Tiredness exists.,0,0,1,0,0
"А карандаш для ингаляций очень удобный: и небольшой тоже по размеру, и понюхал, нос пробило.",1,0,1,0,0
"The same as many people reported muscle aches as well as tingling in arm and hand, sore shoulder,fatigue,poor sleep although it did lower my cholesterol, I was not warned of the symtoms.",0,0,1,0,0
I got up one morning and could barely walk across the room.,0,0,1,0,0
"I have experienced fatigue, hip pain,some joint pain in knee.",0,0,0,0,1
"My joint pains are severe and I have developed a dys-motility, irritable bowel syndrome of the sigmoid area and descending colon with obstipation and constipation that is very bothersome.",0,0,1,0,0
"Цена у него разнится - от 20 до 60 рублей, в зависимости от производителя.",0,0,0,0,0
lst doctor said probably had arthritis but could not explain overnight appearance or widespread discomfort.,0,0,0,1,0
I have been taking Lipitor for at least 5 years and lately I have had very bad muscle pain and fatique not knowing why.,0,0,1,0,0
"Hopefully my other symptoms of fatigue, anxiety, memory and insomnia will alleviate as well.",0,0,1,0,0
I don't have plaque so I have options.,0,0,0,0,1
Could not walk up stairs with anything in my hands more than about 5-10 lbs.,0,0,1,0,0
This is the only anti-inflammatory drug that helps for my knee pain/inflammation and its reliable in that.,0,0,0,0,0
"intense calf pain, swollen feet & ankles, memory loss.",0,0,1,0,0
"I've been on it for 18 months and only after 15 months the muscle pain started - particularly in the glutes, calves and thighs but also in the back and neck.",0,0,1,0,0
Found some indications that I may have had mini-strokes over the years.,0,0,0,1,0
"made me think i needed antidepressants or something to deal with constant anxiety/fear (which i have taken before and are horrible to get off of) have noticed slightly more tingling and weird pains, so I think this is a perfect time to stop taking this.",0,0,1,0,0
My doctor said it was arthritis or bursitus due to my age.,0,0,0,0,1
"I had the same intense muscle pain with intense burning in my arms, neck and sometimes my legs.",0,0,1,0,0
Particularly diahrea!,0,0,1,0,0
"Весь следующий день у мамы болело сердце, а я была разбитая-хуже чем при гриппе.",0,0,1,0,1
Couldn't sleep.,0,0,1,0,0
Первый раз почувствовала недомогания - УЖАСНО болели мышцы на ногах (ниже колен) и на руках - от локтей до кончиков пальцев.,0,0,1,0,0
Debilitating.,0,0,1,0,0
"First the doc thought I had gastritis from pain in my abdomen, headaches, flushing - I had an abdominal ultrasound, endoscopy, then CT scans (2) and then yesterday an MRI - all were normal.",0,0,1,0,1
"I felt socked in the arm, he thinks my chronic problem is just getting worse.",0,0,1,1,0
Disturbed sleep patterns.,0,0,1,0,0
Really hope it last and i can wake up still feeling completely pain free.,0,0,0,0,0
"Несмотря на наличие в названии препарата созвучия кор, в показаниях к нему звучат не только сердечные заболевания.",0,0,0,1,0
Подхватил в метро самый банальный ОРВИ и вспомнил о недавно виденной рекламе Кагоцела.,0,0,0,1,0
Мне очень понравилась это Настойка.,0,0,0,0,0
I started taking voltaren twice a day and then switched to once a day which pretty much takes away all my pain.,0,0,0,0,0
I awoke this morning with about a 50% reduction in pain and it seems to have subsided as the day goes on.,0,0,1,0,0
"При простуде очень действенно, особенно на её начальной стадии.",1,0,0,1,0
Back pain also but much more on left side at waist area and thigh/butt muscle areas.,0,0,1,0,0
"The week I started to take I had the chest ache, confirmed to be muscular by doctors.",0,0,1,0,0
My lower back is also tight again!,0,0,1,0,0
- Numbness/pain in back.,0,0,1,0,0
"Но температура не спадала, сделали укол, стало лучше.",0,1,0,1,0
Очень сильно пахнет спиртом.,0,0,0,0,0
I can't sleep on either shoulder now.,0,0,1,0,0
"I have been experiencing extreme leg weakness and pain, to the point where I cannot take steps without holding on or going up on my knees--which is agony.",0,0,1,0,0
"I will try to cope with the joint pain, but if it becomes a constant problem, I will have to stop taking the drug.",0,0,1,0,0
После того как проснулась я почувствовала себя на много лучше и приятнее.,1,0,0,0,0
