,id,comment_id,drug_id,sentence_index,sentences,ADR,WD,EF,INF,SSI,DI,Findings,others,rating,category
4119,1367.0,184.0,cymbalta.184,8.0,I didn't have bad withdrawal.,0,0.0,0,0,0.0,0,0.0,1,5.0,snri
891,892.0,135.0,lexapro.135,2.0,I'm bipolar and was experiencing major depression despite my antibipolar meds (which luckily stopped the manic episodes).,0,0.0,0,0,1.0,1,0.0,0,4.0,ssri
3995,1243.0,168.0,cymbalta.168,4.0,I have noticed decreased appetite and leg twitching (can't sit still).,1,0.0,0,0,0.0,0,0.0,0,4.0,snri
5206,747.0,117.0,effexorXR.117,8.0,"so far, seems to be helping keep my mood more stable but I do notice a kind of deadening of emotions- I know that was a concern of mine before when I took it.",1,0.0,1,0,0.0,0,0.0,0,3.0,snri
1359,1360.0,198.0,lexapro.198,2.0,I was on a large dose of Zoloft a few years back and it made me feel like a zombie.,0,0.0,0,0,0.0,0,0.0,1,5.0,ssri
307,308.0,49.0,lexapro.49,2.0,I took 10mg for the first time last night before bed and I could barely sleep.,1,0.0,0,0,0.0,0,0.0,0,2.0,ssri
1661,170.0,29.0,zoloft.29,4.0,Unless you want to be a walking zombie,1,0.0,0,0,0.0,0,0.0,0,1.0,ssri
3633,881.0,116.0,cymbalta.116,12.0,Still feel lightheaded now & then.,1,0.0,0,0,0.0,0,0.0,0,3.0,snri
4861,402.0,62.0,EffexorXR.62,4.0,"I have been on Avanza (60mg) for about 18 months, and the doctor recently recommended adding 75mg of Efexor in the morning, and reducing the Avanza to 30mg at night, First day (Wednesday) was fine, second day (Thursday) i started getting anxiety attacks every couple of hours, leading up to around lunchtime when i found myself to be extremely agitated and in a permanent state of anxiety, the likes of which i have never experienced before .",1,0.0,1,1,0.0,0,0.0,0,1.0,snri
1317,1318.0,193.0,lexapro.193,4.0,When I get eight hours.,0,0.0,0,0,0.0,0,0.0,1,5.0,ssri
5341,882.0,139.0,effexorXR.139,6.0,The only problems I had with it were when I came off it the first time.,0,1.0,0,0,0.0,0,0.0,0,4.0,snri
3676,924.0,121.0,cymbalta.121,5.0,"Also, affects sleep patterns, I'm exhausted earlier, but can't sleep well.",1,0.0,0,0,0.0,0,0.0,0,3.0,snri
3744,992.0,132.0,cymbalta.132,5.0,Finding it very difficult to come off the medication now.,0,1.0,0,0,0.0,0,0.0,0,3.0,snri
5288,829.0,131.0,effexorXR.131,2.0,"If I take a weekend off, I can have sex/orgasms.",0,0.0,0,0,0.0,0,0.0,1,4.0,snri
1208,1209.0,178.0,lexapro.178,16.0,Just know that you WILL NOT feel any effect for 3-5 days as it takes time for it to build up in your body.,0,0.0,0,0,0.0,0,0.0,1,5.0,ssri
216,217.0,34.0,lexapro.34,1.0,I HATED THIS PRODUCT.,0,0.0,0,0,0.0,0,0.0,1,1.0,ssri
5330,871.0,138.0,effexorXR.138,5.0,So I finally made to decision to start it and hope for the best and it seems like not too many side effects are going to get me.,1,0.0,0,0,0.0,0,0.0,0,4.0,snri
4850,391.0,60.0,EffexorXR.60,2.0,have to take sleeping pills with it.,1,0.0,0,0,0.0,0,0.0,0,1.0,snri
1239,1240.0,179.0,lexapro.179,12.0,I had increased appetite which may account for that.,0,0.0,0,0,0.0,0,0.0,1,5.0,ssri
2289,798.0,139.0,zoloft.139,2.0,Both subsided in a couple of weeks.,1,0.0,0,0,0.0,0,0.0,0,4.0,ssri
3942,1190.0,159.0,cymbalta.159,17.0,"For me, i noticed within 2 days that the rumination was all but ceased.",0,0.0,1,0,1.0,1,0.0,0,4.0,snri
275,276.0,43.0,lexapro.43,7.0,"I waited until the weekend to start, just in case problems arise, glad I did.",0,0.0,0,0,0.0,0,0.0,1,2.0,ssri
489,490.0,77.0,lexapro.77,3.0,"And I gained 24 pounds, have no sexual desire and still have moody days.",1,0.0,0,1,1.0,0,0.0,0,3.0,ssri
1035,1036.0,155.0,lexapro.155,3.0,I just dont want to feel like I did before ever again!,0,0.0,0,0,0.0,0,0.0,1,4.0,ssri
1229,1230.0,179.0,lexapro.179,2.0,"all the time, yet will have trouble falling asleep at night, can nap for half a day no problem.",1,0.0,0,0,0.0,0,0.0,0,5.0,ssri
5613,1154.0,177.0,effexorXR.177,6.0,no lose of sex drive.,0,0.0,0,0,0.0,0,0.0,1,5.0,snri
1008,1009.0,152.0,lexapro.152,8.0,I chose the opposite path: I tapered off both Lexapro and Wellbutrin and am focusing on nutrition and exercise to keep my mood steady and generally positive.,0,0.0,0,0,0.0,0,0.0,1,4.0,ssri
5780,1321.0,201.0,effexorXR.201,9.0,I would NOT recommend this drug.,0,0.0,0,0,0.0,0,0.0,1,5.0,snri
4173,1421.0,191.0,cymbalta.191,8.0,Before I would have had a STROKE!,0,0.0,0,0,0.0,0,0.0,1,5.0,snri
3734,982.0,131.0,cymbalta.131,5.0,Needing a nap every afternoon just isn't OK for me.,1,0.0,0,0,0.0,0,0.0,0,3.0,snri
5144,685.0,109.0,effexorXR.109,11.0,"Currently at 225, I am very agitated, dizzy, lightheaded, off balance, emotionless, and one week after I started taking Effexor XR, I saw obvious daily weight gain, bloated stomache constipation, etc And then the financial shock.",1,0.0,0,0,0.0,0,0.0,0,3.0,snri
1058,1059.0,158.0,lexapro.158,3.0,Most of the fatigue passed after a week or so.,0,0.0,0,0,1.0,1,0.0,0,4.0,ssri
2166,675.0,118.0,zoloft.118,1.0,"Nausea, weight loss in beginning.",1,0.0,0,0,0.0,0,0.0,0,4.0,ssri
5650,1191.0,180.0,effexorXR.180,3.0,"May sound like a crappy drug, but I'll take the side effects for no seizures any day.",1,0.0,1,0,1.0,0,0.0,0,5.0,snri
281,282.0,43.0,lexapro.43,13.0,"Took 3rd dose again Sunday 10 pm before bed, and didn't get up until noon today (Mon).",0,0.0,0,0,0.0,0,0.0,1,2.0,ssri
4528,69.0,11.0,EffexorXR.11,9.0,"I will give the weaning another try, but with my job and kids I am scared to.",0,1.0,0,0,0.0,0,0.0,0,1.0,snri
1316,1317.0,193.0,lexapro.193,3.0,"If I am sleepy at all the next day, it is because I was unable (due to my schedule) to get a full eight hours' sleep, not because of the Lexapro.",0,0.0,0,0,0.0,0,0.0,1,5.0,ssri
5988,1529.0,227.0,effexorXR.227,7.0,I was on a 100mg dose of Zoloft prior to taking Effexor and it completely crushed my sex drive.,0,0.0,0,0,0.0,0,0.0,1,5.0,snri
968,969.0,145.0,lexapro.145,5.0,"But overall am happy with it, much better than Zoloft.",0,0.0,1,0,0.0,0,0.0,0,4.0,ssri
5075,616.0,99.0,effexorXR.99,3.0,The withdrawl symptoms are horrible if you miss a dose.,0,1.0,0,0,0.0,0,0.0,0,3.0,snri
4848,389.0,59.0,EffexorXR.59,11.0,"The doctor put me on Effexor after miscarrying in my 5th month of pregnancy, but did not prescribe any kind of Grief Therapy.",0,0.0,0,0,0.0,0,0.0,1,1.0,snri
4191,1439.0,193.0,cymbalta.193,10.0,Has anyone been on the cymbalta longer and with the combination of other meds that I am taking.,0,0.0,0,0,0.0,0,0.0,1,5.0,snri
5328,869.0,138.0,effexorXR.138,3.0,Ive only been on it for 1 day and was a little naucious this morning and my jaw has been wanting to clench down.,1,0.0,0,0,0.0,0,0.0,0,4.0,snri
619,620.0,96.0,lexapro.96,1.0,"Initially, a loss of appetite, weight loss in first 5 days, spaced out feeling.",1,0.0,0,0,0.0,0,0.0,0,3.0,ssri
4220,1468.0,200.0,cymbalta.200,7.0,Thanks.,0,0.0,0,0,0.0,0,0.0,1,5.0,snri
1742,251.0,33.0,zoloft.47,6.0,Switched to Luvox which I am finding much more beneficial.,0,0.0,0,0,0.0,0,0.0,1,2.0,ssri
1390,1391.0,205.0,lexapro.205,3.0,My anxiety is almost completely gone and my depressed mood has mostly lifted.,0,0.0,1,0,1.0,1,0.0,0,5.0,ssri
4972,513.0,78.0,EffexorXR.78,19.0,Getting someone addicted to this so they have to keep buying it is dangerous.,0,0.0,0,0,0.0,0,0.0,1,2.0,snri
1847,356.0,62.0,zoloft.62,9.0,"Despite the side effects, I have found Zoloft helpful in keeping my moods moderated, especially when I feel low (though, on the other hand, I also don't really ever feel extremely happy on it either).",0,0.0,1,0,1.0,1,0.0,0,3.0,ssri
1579,88.0,15.0,zoloft.15,1.0,didn't notice much difference until 75 mg- where i completely freaked out.,1,0.0,0,0,0.0,0,0.0,0,1.0,ssri
1655,164.0,28.0,zoloft.28,2.0,Took doctors to figure out to give me Trazodone to sleep.,0,0.0,0,0,0.0,0,0.0,1,1.0,ssri
2352,861.0,149.0,zoloft.149,2.0,I just wanted to report on day 1 of use and will continue to update as I go.,0,0.0,0,0,0.0,0,0.0,1,4.0,ssri
2212,721.0,125.0,zoloft.125,2.0,"It certainly works for what I'm taking it for, but sometimes it can be very hard to handle the side effects I experience with it.",1,0.0,1,0,0.0,0,0.0,0,4.0,ssri
2020,529.0,95.0,zoloft.95,1.0,"Loss of sex drive, manic episodes, trouble sleeping.",1,0.0,0,0,0.0,0,0.0,0,3.0,ssri
5982,1523.0,227.0,effexorXR.227,1.0,"Stomach problems early on: bloating, nausea, constipation.",1,0.0,0,0,0.0,0,0.0,0,5.0,snri
1956,465.0,86.0,zoloft.86,4.0,"Other than that, nothing - until week 3 when I all of the sudden experienced moderate nausea/vomiting and pretty good dizziness constantly.",1,0.0,0,0,0.0,0,0.0,0,3.0,ssri
1307,1308.0,190.0,lexapro.190,1.0,"none, ",0,0.0,0,0,0.0,0,0.0,1,5.0,ssri
2003,512.0,92.0,zoloft.92,5.0,I love the extra energy!,0,0.0,0,0,0.0,0,0.0,1,3.0,ssri
575,576.0,90.0,lexapro.90,5.0,"I've taken many ssri's (paxil cr, zoloft, prozac) and this one isn't much different.",0,0.0,0,0,0.0,0,0.0,1,3.0,ssri
5008,549.0,87.0,effexorXR.87,2.0,It gave me horrible nightmares and I kept waking up.,1,0.0,0,0,0.0,0,0.0,0,3.0,snri
5198,739.0,116.0,effexorXR.116,1.0,"not really my self sex drive gone sad things can happen and my tears arent there,my weight gain over the years (5 yrs) 60 lbs now im dibetic and my cholestrol is high in part from being so lazy now from taking this med tried to wean off and i cant do it the side effects are horrible dizzy,my eyes dont work right, nausea.",1,0.0,0,0,0.0,0,0.0,0,3.0,snri
1706,215.0,41.0,zoloft.41,3.0,I'm not sure that I'm going to like this med.,0,0.0,0,0,0.0,0,0.0,1,2.0,ssri
4685,226.0,35.0,EffexorXR.35,2.0,withdrawal was awful.,0,1.0,0,0,0.0,0,0.0,0,1.0,snri
5182,723.0,114.0,effexorXR.114,5.0,"I quit my long-time job, divorced my husband of 17 years and moved out of state all in that first year!",0,0.0,0,0,0.0,0,0.0,1,3.0,snri
1280,1281.0,186.0,lexapro.186,1.0,"Loss of sex drive; massive weight gain, forgetfulness.",1,0.0,0,0,0.0,0,0.0,0,5.0,ssri
861,862.0,131.0,lexapro.131,7.0,"Some people have mentioned that this medicine doesn't work for mild depression, just major or suicidal depressives, I disagree.",0,0.0,0,0,0.0,1,1.0,0,4.0,ssri
1801,310.0,56.0,zoloft.56,1.0,"initial nausea, eventual lack of emotion (both positive and negative). ",1,0.0,0,0,0.0,0,0.0,0,2.0,ssri
1628,137.0,23.0,zoloft.23,3.0,"took me three days to figure out the connection, during which I was laying in a darkened room with a migraine.",1,0.0,0,0,0.0,0,0.0,0,1.0,ssri
1993,502.0,91.0,zoloft.91,3.0,took away all the depression I was experiencing for three months.,0,0.0,1,0,1.0,1,0.0,0,3.0,ssri
3841,1089.0,144.0,cymbalta.144,8.0,I looked online to find at least 15 pages of withdrawal symptoms and over 30 pages to document the symptoms.,0,0.0,0,0,0.0,0,0.0,1,4.0,snri
269,270.0,43.0,lexapro.43,1.0,"nausea, dizziness, spaciness, lack of coordination, massive headache in morning that lasts all day, feeling generally ""hungover"", lack of energy/motivation, dry mouth, jaw clenching, Dr. prescribed this to ""give me a better outlook, engergy, and be able to face the day"" because of depression related to death of parents/divorce/job cut/ and resulting overwhelming responsibilities related to those factors.",1,0.0,0,0,1.0,1,0.0,0,2.0,ssri
629,630.0,97.0,lexapro.97,6.0,Will this go away?,0,0.0,0,0,0.0,0,0.0,1,3.0,ssri
2334,843.0,145.0,zoloft.145,4.0,"Unfortunately, the weight gain and sex drive issue is driving me crazy, and I am considering switching to another drug because of this, but it appears that the other SSRIs have the same issues.",1,0.0,0,0,0.0,0,0.0,0,4.0,ssri
300,301.0,46.0,lexapro.46,3.0,I don't wanna be sad but does life really have to be that boring?,0,0.0,0,0,1.0,0,0.0,0,2.0,ssri
459,460.0,71.0,lexapro.71,16.0,"Now I feel I am paying too high of a price in terms of my health and future, and I am going to discontinue taking it, very slowly.",0,0.0,0,0,0.0,0,0.0,1,3.0,ssri
1447,1448.0,212.0,lexapro.212,1.0,None.,0,0.0,0,0,0.0,0,0.0,1,5.0,ssri
1472,1473.0,217.0,lexapro.217,1.0,Sometimes prolongs ability to go to sleep.,1,0.0,0,0,0.0,0,0.0,0,5.0,ssri
2046,555.0,100.0,zoloft.100,10.0,I'm a little nervous about the withdrawl from Zoloft after hearing other reports here.,0,0.0,0,0,0.0,0,0.0,1,3.0,ssri
5233,774.0,122.0,effexorXR.122,4.0,"Also, my appetite used to be more ""normal"" when I started, but now is back to more random eating/snacking.",1,0.0,0,0,0.0,0,0.0,0,4.0,snri
5311,852.0,135.0,effexorXR.135,4.0,No massive weight gain yet.,0,0.0,0,0,0.0,0,0.0,1,4.0,snri
2113,622.0,112.0,zoloft.112,6.0,"However, having severe depression, I had no choice but to stick with it Slow titration helped a lot.",0,0.0,1,0,1.0,1,0.0,0,4.0,ssri
27,28.0,3.0,lexapro.3,6.0,Unable to eat anything significant for the 3 days.,1,0.0,0,0,0.0,0,0.0,0,1.0,ssri
4770,311.0,47.0,EffexorXR.47,8.0,When I went down to taking none the withdrawl effects were so bad.,0,1.0,0,0,0.0,0,0.0,0,1.0,snri
837,838.0,126.0,lexapro.126,2.0,"I was very suicidal when put on Lexapro and it helped me relax a great deal, I was so much more happy on it but had to stop taking it due to it causing hair loss and it killed my sex drive and feeling.",1,0.0,1,0,1.0,1,0.0,0,4.0,ssri
5975,1516.0,226.0,effexorXR.226,2.0,Start yawning early in the day and keep going until I go to bed.,1,0.0,0,0,0.0,0,0.0,0,5.0,snri
2008,517.0,93.0,zoloft.93,4.0,"Basically I anise these tablets no end and take up to 800-1000mg hence all the side effects, but because I abused them so heavily at the start a normal dose now gives me withdrawal which gives all the above side effects.",0,1.0,0,0,0.0,0,0.0,0,3.0,ssri
5921,1462.0,218.0,effexorXR.218,11.0,I understand what real happiness is.,0,0.0,1,0,0.0,0,0.0,0,5.0,snri
503,504.0,79.0,lexapro.79,3.0,The depression is so terrible that I am very keen to give Lexapro a fair try.,0,0.0,0,0,1.0,1,0.0,0,3.0,ssri
4194,1442.0,194.0,cymbalta.194,3.0,Had a headache too.,1,0.0,0,0,0.0,0,0.0,0,5.0,snri
5135,676.0,109.0,effexorXR.109,2.0,Cannot currently sing due to my arid dry mouth and throat.,1,0.0,0,0,0.0,0,0.0,0,3.0,snri
380,381.0,62.0,lexapro.62,2.0,Bad diarrhea and abdominal pains.,1,0.0,0,0,0.0,0,0.0,0,2.0,ssri
5186,727.0,114.0,effexorXR.114,9.0,Note that this happened at the onset of taking effexor and I had no warning of this type of side effect.,0,0.0,0,0,0.0,0,0.0,1,3.0,snri
1525,34.0,7.0,zoloft.7,4.0,"I got so depressed on it that I swollowed the whole bottle hoping to end my life, but luckilly Iam still here",1,0.0,0,1,0.0,0,0.0,0,1.0,ssri
5208,749.0,117.0,effexorXR.117,10.0,Am using yoga and chanting to help relax as well.,0,0.0,0,0,0.0,0,0.0,1,3.0,snri
4215,1463.0,200.0,cymbalta.200,2.0,in the past two months have had three severe colds that start with flu-like symptoms and then have severe congestion lasting a couple of weeks.,1,0.0,0,0,0.0,0,0.0,0,5.0,snri
4086,1334.0,180.0,cymbalta.180,2.0,"After taking Cymbalta for about 8 weeks, I felt a lot better mentally.",0,0.0,1,0,0.0,0,0.0,0,4.0,snri
2340,849.0,147.0,zoloft.147,1.0,"Night sweats (really annoying), loose stool (no big deal), difficulty reaching orgasm when i first when on, then it returned to normal for years, but in the last 6 months orgasm is very elusive again.",1,0.0,0,0,0.0,0,0.0,0,4.0,ssri
374,375.0,61.0,lexapro.61,2.0,"i started at 5 mgs, felt like i was on speed for the first few days.",1,0.0,0,0,0.0,0,0.0,0,2.0,ssri
4243,1491.0,205.0,cymbalta.205,1.0,"initially, I was very tired for the first few weeks; no side effects after that.",1,0.0,0,0,0.0,0,0.0,0,5.0,snri
2381,890.0,155.0,zoloft.155,1.0,headache.,1,0.0,0,0,0.0,0,0.0,0,5.0,ssri
5347,888.0,140.0,effexorXR.140,5.0,After a year or so on this I had more spinal problems and related nerve pain.,1,0.0,0,0,0.0,0,0.0,0,4.0,snri
939,940.0,141.0,lexapro.141,8.0,"I also have a horrible mountain dew addiction,but my weight gain has been small and my clothes still fit so I am not all that upset.",1,0.0,0,0,0.0,0,0.0,0,4.0,ssri
4780,321.0,47.0,EffexorXR.47,18.0,"Feel free to email me, I have been through it all with Effexor.",0,0.0,0,0,0.0,0,0.0,1,1.0,snri
5131,672.0,107.0,effexorXR.107,12.0,"Monday before I hurt someone, myself, or just their feelings",0,0.0,0,0,0.0,0,0.0,0,3.0,snri
4001,1249.0,169.0,cymbalta.169,3.0,My weight has been the same during the entire time I have been on Cymbalta.,0,0.0,0,0,0.0,0,0.0,1,4.0,snri
2147,656.0,116.0,zoloft.116,7.0,"I was extremely skeptical and afraid to take it, terrified to say the least, because I had a horrible reaction to a few other anti-Ds.",0,0.0,0,0,0.0,0,0.0,1,4.0,ssri
4750,291.0,45.0,EffexorXR.45,7.0,The Effexor did work for my depression while taking Lamictal.,0,0.0,1,0,1.0,1,0.0,0,1.0,snri
5568,1109.0,172.0,effexorXR.172,12.0,"The first 3 days or so, I thought I was in the twilight zone.",1,0.0,0,0,0.0,0,0.0,0,4.0,snri
2068,577.0,105.0,zoloft.105,1.0,stayed awake for the first week or so.,1,0.0,0,0,0.0,0,0.0,0,4.0,ssri
529,530.0,82.0,lexapro.82,6.0,I haven't had a good night's sleep in a year because of the night sweats.,1,0.0,0,0,0.0,0,0.0,0,3.0,ssri
4765,306.0,47.0,EffexorXR.47,3.0,They were so bad I would involuntarily turn my head.,1,0.0,0,0,0.0,0,0.0,0,1.0,snri
636,637.0,99.0,lexapro.99,3.0,"I experienced full blown panic attacks when starting Effexor so began with only 2,5mg.",0,0.0,0,0,0.0,0,0.0,1,3.0,ssri
1269,1270.0,185.0,lexapro.185,2.0,Side effects were sleepiness and excessive sweating.,1,0.0,0,0,0.0,0,0.0,0,5.0,ssri
185,186.0,29.0,lexapro.29,3.0,Within the first hour I had to call a friend to come over and sit with me while I waited for the effects to be over (which took hours).,0,0.0,0,0,0.0,0,0.0,1,1.0,ssri
4751,292.0,45.0,EffexorXR.45,8.0,"I felt great, but needed to try another anti-depressent to help with my sex drive.",1,0.0,1,0,0.0,0,0.0,0,1.0,snri
4764,305.0,47.0,EffexorXR.47,2.0,"These shocks radiated from my forehead, to my teeth, and then the rest of the way down my body.",1,0.0,0,0,0.0,0,0.0,0,1.0,snri
4423,1671.0,226.0,cymbalta.226,3.0,"I think more clearly, sleep well, and am more alert and generally am accomplishing more than I have in several years.",0,0.0,1,0,0.0,0,0.0,0,5.0,snri
1797,306.0,55.0,zoloft.55,2.0,I also had the desire to drink alcohol heavily and got really drunk really fast.,1,0.0,0,0,0.0,0,0.0,0,2.0,ssri
1441,1442.0,211.0,lexapro.211,2.0,I love it!,0,0.0,1,0,0.0,0,0.0,0,5.0,ssri
5677,1218.0,184.0,effexorXR.184,5.0,Now very normal.,0,0.0,1,0,0.0,0,0.0,0,5.0,snri
5889,1430.0,214.0,effexorXR.214,5.0,within a month i was starting feeling a lot better & then started working a part time job about 2 years later which i still do today.,0,0.0,1,0,0.0,0,0.0,0,5.0,snri
1535,44.0,10.0,zoloft.10,1.0,"Severe chest pain, huge weight gain, onset of fibromyalgia and horrible arthritis pain.",1,0.0,0,0,0.0,0,0.0,0,1.0,ssri
4567,108.0,18.0,EffexorXR.18,2.0,I began the medication to help with my healing process.,0,0.0,0,0,0.0,0,0.0,1,1.0,snri
1273,1274.0,185.0,lexapro.185,6.0,from my home in 39 years!,0,0.0,0,0,0.0,0,0.0,1,5.0,ssri
5383,924.0,145.0,effexorXR.145,1.0,"Headaches, fitful sleeping and takes a while to get going in the morning.",1,0.0,0,0,0.0,0,0.0,0,4.0,snri
607,608.0,95.0,lexapro.95,5.0,it probably saved me.,0,0.0,1,0,0.0,0,0.0,0,3.0,ssri
1712,221.0,42.0,zoloft.42,5.0,I was definitely more relaxed about things and Zoloft created an overall sense of well being.,0,0.0,1,0,0.0,0,0.0,0,2.0,ssri
2199,708.0,124.0,zoloft.124,5.0,Moved up to 50mg.,0,0.0,0,0,0.0,0,0.0,1,4.0,ssri
955,956.0,143.0,lexapro.143,1.0,"naseua, lower sex drive, extreme fatigue.",1,0.0,0,0,0.0,0,0.0,0,4.0,ssri
3781,1029.0,137.0,cymbalta.137,9.0,"there are many who are taking this medication and have not had any side effects at all and even the ones that have, it has been worth the side effects.",0,0.0,0,0,0.0,0,0.0,1,4.0,snri
4825,366.0,56.0,EffexorXR.56,4.0,"I had to begin taking a different prescription (Lamictal) to counteract the side effects that it gave me for a couple months longer than I was on Effexor XR, and now they are TOLERABLE, but I still feel a social anxiety unlike anything I'd ever experience before.",1,0.0,0,1,1.0,0,0.0,0,1.0,snri
5457,998.0,157.0,effexorXR.157,1.0,"NO sex drive, severe fatigue, sweating, mild jaw clenching.",1,0.0,0,0,0.0,0,0.0,0,4.0,snri
5177,718.0,113.0,effexorXR.113,8.0,Is there no drug that will help us?,0,0.0,0,0,0.0,0,0.0,1,3.0,snri
4966,507.0,78.0,EffexorXR.78,13.0,"These were strong feelings, even though I was gradually reducing the amount.",0,1.0,0,0,0.0,0,0.0,0,2.0,snri
403,404.0,64.0,lexapro.64,9.0,"It left me just as sad, only bigger and full of poop.",1,0.0,0,1,0.0,0,0.0,0,2.0,ssri
2071,580.0,105.0,zoloft.105,4.0,Cold turkey is dangerous.,0,0.0,0,0,0.0,0,0.0,1,4.0,ssri
