sentences,EF,INF,ADR,DI,Finding
"HORRIBLE JOINT PAIN IN ALL MAJOR JOINTS, INCLUDING PROGRESSING TO ALMOST UNBEARABLE MUSCLE PAIN IN ALL MUSCLES IN BOTH UPPER AND LOWER EXTREMITIES, HAIR FALLING OUT, PRESCRIBED DARVACET FOR THE PAIN AND WAS ALMOST DIAGNOSED WITH FIBROMYALGIA, SIMILAR SYMPTOMS.",0,0,1,1,0
Legs were also very painful to the touch.,0,0,1,0,0
I drank in the morning-the day is free) I can say that the painful condition has already passed on day 2 (today I drank 2 tablets).,1,0,0,0,0
"Very slowly over four months I began having leg cramps, noticed I was having difficulty picking my feet up, itching (tingling) around toes of right foot.",0,0,1,0,0
We stopped the drug cold when he stated he felt as if he was losing muscle!.,0,0,1,0,0
"The injections are relatively painless, the child only cried when punctured, but quickly calmed down.",0,0,0,0,1
This greatly improved the swelling when I had a surgery on both legs.,0,0,0,0,0
"So in our case, the use of Anaferon was completely inconclusive, but I was hoping that the child may hurt less, or at least in a mild form to transfer, but alas, the miracle did not happen.",0,1,0,0,0
First started as a stiff neck.,0,0,1,0,0
dosage was increased from 10 to 20 mg and the tingling and numbness in my feet and shins escalated.,0,0,1,0,0
I looked up fibromyalgia thinking I might have that but when I casually looked up lipitor the ratings leaped out at me.,0,0,0,0,1
My feet feel like I have stone bruises just in front of the heel.,0,0,1,0,0
Don't waste your money on this ineffective product in my opinion.,0,1,0,0,0
elevated CPK in the 250 range.,0,0,1,0,0
Increased BP.,0,0,1,0,0
Still have some pain and other weird symptoms (eg.,0,0,1,0,0
Planta fasciitis similarities.,0,0,1,0,0
Usage time: 8 years,0,0,0,0,0
"Relieves fear, anxiety, improves sleep-tested on your child.",1,0,0,1,0
There would be spikes of pain so severe that I felt like I would collapse.,0,0,1,0,0
I do not know a coincidence or the medication helped until the child was adopted within a month did not hurt at all.,1,0,0,0,0
"Originally I was given Crestor 10mg, but experienced muscle pain, and was given Lipitor.",0,0,1,0,0
"Slight stomach upset; blood in bowel movements, bloating.",0,0,1,0,0
I could not function; I have never felt such weakness.,0,0,1,0,0
cramping in calf at night bad enough to wake from deep sleep screaming.,0,0,1,0,0
"WEAK MUSCLES ,POOR BALANCE,VERY VERY TIRED CAN'T WORK MORE THAN 2 HOURS WITHOUT A NAP.",0,0,1,0,0
severe fatigue with aches and pains.,0,0,1,0,0
"Lipitor had the same side effects as Zocor and confirmed that Zocor caused myalgia, neuralgia, insomnia, dementia, polyneuropathy, rhabdomyolisis, subdural hematoma, coma, and pain, pain pain.",0,0,0,0,1
"After 2 hours of tremendous pain and aching in the spine, sitting is very painful, the stomach ache, drink the first day and not want no more.",0,0,1,0,0
"Blurred vision, Stomach ache, Water retention, Throbbing headache.",0,0,1,0,0
Because one of the side effects is allergies.,0,0,1,0,0
Discoloration of skin [blotchy] on the neck.,0,0,1,0,0
The tightening of neck muscles was causing headaches.,0,0,1,0,0
Had muscle pain in my back (primarily small of my back) and down my leg.,0,0,1,0,0
I had just gotten over a urinery tract infection and I thought it had returned but the symptoms were different.,0,0,0,1,0
It's 3 months later and I still can't eat normal.,0,0,1,0,0
Lower Back Pain.,0,0,0,1,0
"I'm not sure if this is related to the lipitor, but shortly after I started taking it, I exprienced complete paralysis in my forehead (peripheral neuropathy).",0,0,1,0,0
"I had the first vaginal bleeding, a lot of pruritus and my skin was all red but I didn't know it was arthrotec/ My doctor prescribed me a topical cream , did some a vaginal test to exclude infections.",0,0,1,0,1
"I am feeling so much better, I can sleep all night and rise in the morning without pain.",0,0,0,0,0
Arm stiffness.,0,0,1,0,0
But they were not very effective.,0,0,0,0,0
Joint and Muscle Pain / Stiffness.,0,0,1,0,0
The final week it turned into extreme vomiting and diarrhea.,0,0,1,0,0
The second time the daughter's temperature rose sharply.,0,0,0,1,0
"So I am very happy, now I will always take this spray for a prolonged runny nose.",1,0,0,1,0
"In the end, I want to say that I liked the Viferon Candles and most importantly, I noticed the effect and result from them.",1,0,0,0,0
"Quit taking Lipitor and within three days swelling stopped, foot and ankle skin flaked off like dermatitis and slowly over the next 4 weeks the symptoms reduced except for an occasional flareup.",0,0,1,0,1
"Hair loss (Diffuse Alopecia), hair thinning.",0,0,1,0,0
"My back does feel better, not 100% OK, but probably 60%.",0,0,0,0,0
"In the evening, I turned pale and barely ate, and my stomach aches were severe.",0,0,1,0,0
Hair loss.,0,0,1,0,0
"But if the flu has become a cough, came down into the bronchi - the flu doesn't help unfortunately.",0,1,0,1,0
"Within 5 months experienced alopecia, which I had never had before and excused as stress related.",0,0,1,0,1
"charley horses,back and neck pain--actually an ache, lack of appetite.",0,0,1,0,0
I also have heartburn and indigestion.,0,0,1,0,0
I felt better in the morning.,1,0,0,0,0
Been tested for everything from malaria to lupus.,0,0,0,0,1
"After consulting with a pediatrician, I immediately canceled this drug for the child, the next day the temperature is 40, after a doctor's examination, the diagnosis is purulent angina ((they took an antibiotic for 5 days and everything passed... It is unclear whether this drug gave such a side effect, since the child was sitting at home and did not go out - he did not contact the patients.",0,0,0,1,0
I was on the toilet for a good 30 minutes in extreme pain.,0,0,1,0,0
"After three months on Lipitor, I started to feel like an airhead -- slightly dizzy virtually all the time and frequently unable to think clearly.",0,0,1,0,0
dry mouth (also taking cymbalta).,0,0,1,0,0
And terrible bloating and nausea.,0,0,1,0,0
"First bronchitis, then obstructive bronchitis.",0,0,0,1,0
"somewhere, I don't even remember exactly, but it helps well.",1,0,0,0,0
"My shoulders are doing better than my ankles and feet, but they still hurt.",0,0,0,0,0
"After a few days, I stopped taking Lipitor for a 2 week period and noticed that all my symptoms improved and the muscle pains and cramps completely resolved.",0,0,1,0,0
R/O MS.,0,0,0,0,1
Constipation to the point I suffered bouts of diverticulitis.,0,0,1,0,0
"Joint pain in shoulder, I could not lift my arms over my head.",0,0,1,0,0
It is a bad feeling walking around thinking you've got a tumor behind your eye!.,0,0,0,1,0
My mouth is dry and I feel sick.,0,0,1,0,0
I saw this after 2 days.,0,0,0,0,0
I felt always like I had a veil over my head and lead in my legs.,0,0,1,0,0
Memory loss and difficulty concentratiing.,0,0,1,0,0
Generally I also felt weak.,0,0,1,0,0
"Gas, bloating and fatigue followed.",0,0,1,0,0
The pain was unbearable and the pain from the headache Lipitor caused was WORSE!,0,0,1,0,1
"So I stopped taking it, the stiffness goes away, started again, stiffness returns.",0,0,1,0,0
"I started feeling sick to my stomach about two days ago, and I have been feeling very fatigued.",0,0,1,0,0
"Mostly Tingling/burning in arms and legs and back of neck, Some lightheadedness, some memory loss, some chest pain, pain in shoulder-feels like arm pulled out of socket.",0,0,1,0,0
"Also, LOTS of gas, gurgling, mild cramping all day.",0,0,1,0,0
Sore joints.,0,0,1,0,0
"So I didn't notice the matting effect, and the herpes itself went away in about a week.",0,1,0,1,0
My arthritis has been under control for years and only causes me trouble if I skip taking the pills for about a month.,0,0,0,1,0
"Also I get night muscle cramps but I have had occasional muscle cramps at night since I was a child, Maybe my memory isn't as good as it was but I'm 70 and I still passed one of the hardest bar exams in the country less than 2 years ago.",0,0,1,0,1
I've also noticed twitching around my mouth.,0,0,1,0,0
I couldn't even watch TV with my family as the pain in my arms and shoulder drove me to my bed.,0,0,1,0,0
I'm afraid I'll become a cripple.,0,0,0,0,1
"After 8 years, suddenly started having severe weaknesses in my legs, specifically thigh muscles felt like I had been trying to run marathons with no exertion.",0,0,1,0,0
Usage time: Several years,0,0,0,0,0
"From the constant use of drops, there is no effect-you get used to it and there is no result, and the more the mucous membrane suffers.",0,1,1,0,0
I did not want to restart the Lipitor (once a day with the evening meal) for fear that the cramps would just as quickly return.,0,0,1,0,0
Also lots of soreness in shoulders and some general lowering of energy.,0,0,1,0,0
And you know it helped.,1,0,0,0,0
Right elbow just last week became very painful - joint pain.,0,0,1,0,0
We drank a month and the sleep returned to normal a little.,1,0,0,1,0
Heart attack in 1991 and quadruple bypass in 2002.,0,0,0,1,0
"Usually you knock it down for relief, but here it turns out the opposite.",0,0,0,0,0
"Developed sore legs, sore back, general tiredness and my head was foggy .",0,0,1,0,0
"general weakness, decreased stamina.",0,0,1,0,0
What's really strong about this drug is the marketers who advertise it.,0,0,0,0,0
I have forgetfulnes and confussion - really bad - almost dangerous.,0,0,1,0,0
It is the same arm which has no lymph nodes and a modified radical mascetomy.,0,0,0,0,0
Extremely severe pain in right shoulder as if from extreme workout or injury(none which apply).,0,0,1,0,0
"Muscle pain, leg cramps, fatigue, irritable, pain in feet, neuropathy.",0,0,1,0,0
"Awful muscle pain/weakness in legs and arms, memory loss and more.",0,0,1,0,0
Pain and weakness increased until I needed help dressing and combing my hair.,0,0,1,0,0
We tried it when we were just allergic to a product we didn't understand - it didn't get any easier.,0,1,0,1,0
"My skin has be itchy, sore throat/burning/itchy, and numbness in tongue and gums.",0,0,1,0,0
"The drug is still taking courses with the whole family and for preventive purposes, and for colds!",0,0,0,1,0
"I took this drug on the advice of the pharmacist at the pharmacy, as there were problems with falling asleep, and frequent awakening during sleep.",0,0,0,1,0
One month ago got severe muscle pull/strain in left calf.,0,0,1,0,0
"My two-year-old daughter is constantly ill with ENT diseases, acute respiratory infections, sinusitis, otitis.",0,0,0,1,0
only took medication for 4 months then 18 mnths later took pravachol with in 4 days muscel fatigue started.,0,0,1,0,0
One of the options for relieving acute stress is taking special herbal medications.,0,0,0,0,1
"And after three days, the thrush was gone.",1,0,0,1,0
Back surgery but the afterpain was unexplained?,0,0,0,0,0
"I use to walk twice a day for forty minutes, now I can hardly walk to my car.",0,0,1,0,0
"No family history of arthritis, has to be the Lipitor.",0,0,0,1,0
