sentences,EF,INF,ADR,DI,Finding
"i suppose if i had not been on the effexor, i would have been clear-headed enough to know not to take anything else, but i couldn't form a coherent thought for the life of me .",0,1,1,0,0
In addition to the use lekarstvennyh preparations in the evening before bed I try to calm down and remove emotional tension.,0,0,0,1,1
"The next day, nasopharyngeal edema, nasal congestion, burning in the throat.",0,0,1,0,0
The side effects have been manageable compared to lexapro and celexa.,0,0,1,0,0
"decreased appetite, nausea (went away after a few days), some sudden dizzy spells (last a few seconds to a minute or two), constipation, gas.",0,0,1,0,0
I now can function.,1,0,0,0,0
"worked like a low dose of extacy for about 1 mo, then became complacent.",1,0,0,0,0
"I was put off by all the negative comments, but am glad I went ahead.",0,0,0,0,0
Then everything will be fine.,0,0,0,0,0
no worries or anything.,1,0,0,0,0
"I some times forget, whether I have taken dose.",0,0,0,0,0
I have never had stomacal problems prior to efexor until now so I am goin to stop taking it but taping it down I let you know how I recover from my ulcer and the other side effects.,0,0,1,0,1
"And so if purely upset, burst into tears temporarily, someone offended, then it will help calm down.",0,0,0,0,1
noticed change in a day or two.,1,0,0,0,0
headache.,0,0,1,0,0
"Of course absolute vaccine against SARS and colds no, but to reinforce the immune system can be.",0,0,0,1,0
Now my dr put me back on name brand He puts on script that it is medically necesary so my ins covers it.,0,0,0,0,0
"No negative sexual side effects, no brain zaps - but I consistently take it.",0,0,0,0,0
This stuff is the bomb!,0,0,0,0,0
"soon after take it, knocked out feeling, extreme yawning, foggy brain, and absolutely no sleep at 3 consecutive nights even with sleep aid!",0,0,1,0,0
Sleeping more did not affect my sleep schedule.,0,0,1,0,0
This was only when I was getting OFF of the Zoloft too quickly.,0,0,0,0,0
"There were no adverse effects - no fever, no weakness.",0,0,0,0,1
If sleep is still issue over long term I will look into subsituting Zoloft for something else.,0,0,0,0,0
The side effects have been very minor for me.,0,0,1,0,0
"when deciding to cut off, Taper as far as you can.",0,0,0,0,0
"However, we are not approached, because the whole body was covered with red spots, as well as accompanied by itching, it was evident that the baby wants to comb.",0,0,1,0,0
"Reduced cognition, fatigue, addiction.",0,0,1,0,0
"I SEE MY DOCTOR SOON FOR MY USUAL CHECK-UP & I WANT TO GO BACK TO ZOLOFT, BUT THE WAY SOME OF YOU DESCRIBE WITHDRAWAL, I'M REALLY SCARED.",0,0,0,0,0
So I finally made to decision to start it and hope for the best and it seems like not too many side effects are going to get me.,0,0,1,0,0
"My doctor has prescribed a very low dose of Seroquel (off-label) to help the anxiety, but I haven't taken it.",0,0,0,0,0
none.,0,0,0,0,0
"In General, this is a good remedy for herpes, but it should be taken as a course.",1,0,0,1,0
"Near the end of the two weeks I could feel my frustration as a sort of dull, heavy ache in my stomach, but I couldn't do anything about it because I was basically numb, a nonsexual being.",0,0,1,0,0
At lower doses it did not really affect me.,0,1,0,0,0
"along with severe nausea, sweating and dizziness.",0,0,0,0,0
I was totally back to normal.,1,0,0,0,0
Total nightmare.,0,0,0,0,0
"I do sweat like a pig at night, am very flat emiotionally and have zero sex drive, which is good, because it also keeps my johnson from working very well.",0,1,1,0,0
"I am tired, have headaches, and don't really want to take it anymore.",0,0,1,0,0
"wight gain, water retention, vivd dreams/ nightmares, crying, shaking, brain tremors or shocks, ( iseriously do not know how to adequtly describe it but it is debilitating), leg twitching, arm twitching, blurred vision, eye strain, think things hapened that really din not!, believe dreams to be true the next day, crying, memory loss, confusion, my husband has no compassion to my withdrawal symptoms.",0,0,1,0,0
Apart from that in comparison with other meds low side effects.,0,0,0,0,0
Most had except for the apathy and fatigue .,0,0,0,0,0
"Blood pressure is back to normal, cut down on the inderal to 20 mg a day.",0,0,0,0,0
"Overall I'm glad I'm on it, have been for around 4-5 years now.",1,0,0,0,0
"And we took them last year, I think they are more effective!!",1,0,0,0,0
"During this period the daughter was not sick with any viral infection, maybe it has nothing to do with taking Anaferon.",0,0,0,0,1
"In addition, they also increase the immune system.",1,0,0,1,0
"On the one hand, Yes, this is a dangerous disease that not treated, but on the other vaccination might be responsible if the child is sensitive to that!",0,0,0,0,0
"didnt want to eat first two weeks, cant sleep, felt sick when working out/shaking.",0,0,1,0,0
Keep a VERY close eye on your side effects with this drug.,0,0,0,0,0
Lexapro may not be for everybody.,0,0,0,0,0
"During the epidemic, our doctor advised us to drink them, since we still had a period of teething, and in order not to catch the virus, we drank a course of Anaferon.",0,0,0,1,0
None have helped for long but none have hurt her before.,0,0,0,0,0
"sweating, not able to stay asleep through the night, dry skin and hair, constant licking my lips ( pill rolling) as its called, tingling body experience, ring in ears, headaches.",0,0,1,0,0
"I drank an antihistamine on the doctor's recommendation, trying to get him out of his mind as soon as possible and forget about this drug at all.",0,0,0,0,0
This med should never have been approved by FDA. ,0,0,0,0,0
"Increased sweatiness, extremely oily skin and acne, weight gain, strange dreams, alternating insomnia and then fatigue, and constipation.",0,0,1,0,0
I stopped over analyzing everything.,1,0,0,1,0
Lack of interest in sex ruined my marriage.,0,0,1,0,0
I'm off it about a month now and have come out the other side smiling!,0,0,0,0,0
"Side effects included: First month or so: going back and forth from being quite and calm to being extremaly anxious without a reason especially about two hours after taking the doze, Very vivid, weird dreams, occasional nightmares every night for about 2 months.",1,0,1,0,0
I was hitting caffeine everyday on this med Made me extremely tired especially more while weaning off lexapro with the combination of the two drugs.,0,0,1,0,0
"INTENSE HOT FLASHES, PROFUSE SWEATING, particularly severe with stress and when too hungry - can get to the point of soaking, dripping sweat, soaked clothes, bed, chair, car seat, total embarrassment, happens worst at most inappropriate times.",0,0,1,0,0
"Was deadly sick for 2 wks and he kept me on it regardless, upped the dosage three times over a year because it wasn't working (duh, it was my thyroid!)",0,0,0,0,0
"UPSA drug ""Fervex "" for children is an excellent drug that lowers the temperature in a short time.",1,0,0,1,0
withdrawal is HORRIBLE!,0,0,0,0,0
Shortly after taking this medication I would get severe stomach cramps that would last a few minutes.,0,0,1,0,0
I feel like I've been chemically neutered.,0,0,1,0,0
"I become dizzy, nauseus and can't function; feel as though I'm poisoned.",0,0,0,0,0
"LIKE 24/7, & I HAVE PUT ON AT LEAST 30 LBS IN THE LAST 6 MONTHS, ALTHOUGH I HAVE NOT CHANGED MY EATING HABITS.",0,0,1,0,0
"took l0 mg lexapro in combination with .5 klonpin 3x a day, eliminated a cycle of depression and anxiety I had for 2 yrs.",1,0,0,1,0
"Just gone cold turkey and had one week of horrible brain zaps, mood swings and nausea.",0,0,0,0,0
"Forgetting one dose, and I was nautious and disoriented, with numb and tingly skin, brain shivers, crazed appetite (minimal to excessive).",0,0,0,0,0
"The next day, I threw this drug in the trash!!",0,0,0,0,0
"The drug suited us and helped us a lot: if the child was sick up to 10 times a year before, then after several courses 1-2 times a year!",1,0,0,0,0
I am now on Wellbutrin ( awesome ) but I am still on effexor and have decreased my dose which makes you feel outside of yourself.,0,0,0,0,0
"It helped anxiety slightly, but made my depression worse in my eyes.",1,1,0,1,0
It worked for my anxiety for a year and then it stopped.,1,1,0,1,0
"Rarely do I ever think of suicide, but after two days the thought was almost constant.",0,0,1,0,0
Irritability.,0,0,1,0,0
"dry mouth, shaky, gas and bloating, upper back ache especially at night, clammy feeling, headache, nervousness.",0,0,1,0,0
"At first, nausea.",0,0,1,0,0
"If all parents were serious about the health of their children and did not bring their patients to kindergartens, then they would get sick with gripe, but much less.",0,0,0,1,0
"WEIGHT GAIN!, WEIGHT GAIN!, AND WEIGHT GAIN.",0,0,1,0,0
"I can feel horribly sick, even just a couple hours late.",0,0,0,0,0
The drug caused me to have NO sex drive and NO emotions.,0,0,1,0,0
"Yes, the packaging is beautiful, there are many different flavors (also forms: powders, tablets - the most popular), but, accordingly, a lot of chemical additives, which, of course, has a very negative effect on the stomach.",0,0,0,0,0
"Before leaving, I turned to the head of my children's polyclinic for help, because 18 days before leaving, my daughter fell ill with chicken pox more than once.",0,0,0,0,1
I just hope these side effects subside after taking it for awhile.,0,0,0,0,0
"After reading some of these posts I am not looking forward to getting off, which doctor has suggested I do in about 6 weeks.",0,0,0,0,0
I have declined and will be trying the zoloft again.,0,0,0,0,0
I have learnt that it is very important that you should ask your doctor questions when they prescribe you a medication and that it is essential to research the side effects.,0,0,0,0,0
burning and diarrhea all nite.,0,0,1,0,0
Really I haven't noticed any side effects when taking it but a bit of sleepiness initially.,0,0,1,0,0
Cycloferon tablets quickly fight infections.,0,0,0,0,0
"My husband works with a shift night schedule So he suffers from insomnia, can't sleep for a long time, often wakes up at night.",0,0,0,1,0
"In addition, I am more able to cope with life's blows without sinking into the abyss.",1,0,0,0,0
"I had a very bad reaction to this, though it does appear to help some, Don't be afraid to tell your doctor what it is doing to you and don't just go along with their ""the side effects will go away.""",0,0,1,0,0
"Since muscle pain is a symptom of the flu , I explained the pain to myself by immunizing the body.",0,0,1,1,0
Took med for 5 years and tapered off and was without for 18 months.,0,0,0,0,0
Helped not only with the issues I was immediately experiencing (extreme panic and hypochondria) but long-standing social anxiety and obsessive thoughts have also been relieved.,1,0,0,1,0
"I dont have fits of rage anymore, I am calm when things happen and that way I deal with them better.",1,0,0,1,0
"I felt out of control, & disorientated.",0,0,1,0,0
"Constipation, lucid dreams, apathy (which is better sometimes than worrying about everything). ",0,0,1,0,0
"bruise easily, terrible joint pain, still have days that I have no desire to get out of bed.",1,0,1,0,0
Effexor XR works very well to date at 225mg/day but I an concerned that over the long term the drug may not continue to be effective.,1,0,0,0,0
I probably got used to the drug and it stopped helping me.,0,1,0,0,0
Ever try getting off of it?,0,0,0,0,0
Read the composition carefully.,0,0,0,0,0
"If you have an ""inner critic"", it takes that voice away and you feel like you're allowed to feel happy again.",1,0,0,1,0
The temperature rose only in the evening.,0,0,0,1,0
"The sleepiness disappeared, However, I have problems ejaculating.",0,0,1,0,0
Overall impression: a Good tool for normalizing nerves.,1,0,0,0,0
"I have gone the fruit route - i will eat 4-5 apples/oranges/pears in one sitting, no diarrhea or constipation.",0,0,0,0,0
Sweating is worse.,0,0,1,0,0
So the effect is there.,1,0,0,0,0
I felt weak and exhausted and unable to keep up with normal days.,0,0,1,0,0
